,Predator,Prey
3020,Snapper,Omnivorous crustacea VII
3021,Snapper,Amphiroa crustacea II
3022,Snapper,Trumpetfish
3023,Snapper,Herbivorous fish IV
3024,Snapper,Herbivorous fish I
3025,Sergeant major,Filamentous macroalgae
3026,Sergeant major,Sheet macroalgae
3027,Sergeant major,Coarsely branched macroalgae
3028,Sergeant major,Herbivorous micro-zooplankton
3029,Sergeant major,Omnivorous micro-zooplankton
3030,Sergeant major,Carnivorous micro-zooplankton
3031,Sergeant major,Carnivorous micro-zooplankton
3032,Sergeant major,Macroplanktonic carnivores I
3033,Sergeant major,Large omnivorous micro-zooplankton
3034,Sergeant major,Large omnivorous micro-zooplankton
3035,Sergeant major,Large carnivorous micro-zooplankton
3036,Sergeant major,Benthic carnivores I
3037,Sergeant major,Hermatypic benthic carnivores I
3038,Sergeant major,Spongivorous nudibranchs
3039,Sergeant major,Omnivorous gastropod
3040,Sergeant major,Herbivorous gastropods I
3041,Sergeant major,Herbivorous gastropods II
3042,Sergeant major,Herbivorous gastropods III
3043,Sergeant major,Corallivorous gastropods IV
3044,Sergeant major,Epifaunal bivalve carnivores I
3045,Sergeant major,Sponge-anemone carnivores I
3046,Sergeant major,Corallivorous polychaetes
3047,Sergeant major,Endolithic polychaetes
3048,Sergeant major,Zooplanktivorous fish II
3049,Sergeant major,Macroplanktonic herbivores I
3050,Hind,Spongivorous nudibranchs
3051,Hind,Omnivorous gastropod
3052,Hind,Herbivorous gastropods I
3053,Hind,Herbivorous gastropods II
3054,Hind,Herbivorous gastropods III
3055,Hind,Corallivorous gastropods IV
3056,Hind,Epifaunal bivalve carnivores I
3057,Hind,Sponge-anemone carnivores I
3058,Hind,Gorgonian carnivores I
3059,Hind,Herbivorous gastropod carnivores I
3060,Hind,Omnivorous crustacea VIII
3061,Hind,Omnivorous crustacea XI
3062,Hind,Coral macrocrustacean I
3063,Hind,Coral macrocrustacean II
3064,Hind,Coral macrocrustacean III
3065,Hind,Coral macrocrustacean IV
3066,Hind,Coral macrocrustacean V
3067,Hind,Coral macrocrustacean VI
3068,Hind,Herbivorous crustacea V
3069,Hind,Herbivorous crustacea VI
3070,Hind,Omnivorous crustacea V
3071,Hind,Carnivorous crustacea III
3072,Hind,Omnivorous crustacea VI
3073,Hind,Amphiroa crustacea I
3074,Hind,Omnivorous crustacea VII
3075,Hind,Amphiroa crustacea II
3076,Hind,Trumpetfish
3077,Hind,Herbivorous fish IV
3078,Hind,Herbivorous fish I
3079,Hind,Stomatopods II
3080,Hind,Omnivorous crustacea VIII
3081,Hind,Omnivorous crustacea XI
3082,Hind,Coral macrocrustacean I
3083,Hind,Coral macrocrustacean II
3084,Hind,Coral macrocrustacean III
3085,Hind,Coral macrocrustacean IV
3086,Hind,Coral macrocrustacean V
3087,Hind,Coral macrocrustacean VI
3088,Hind,Herbivorous crustacea V
3089,Hind,Herbivorous crustacea VI
3090,Hind,Omnivorous crustacea V
3091,Hind,Carnivorous crustacea III
3092,Hind,Omnivorous crustacea VI
3093,Hind,Amphiroa crustacea I
3094,Hind,Omnivorous crustacea VII
3095,Hind,Amphiroa crustacea II
3096,Hind,Flamefish
3097,Hind,Butterflyfish
3098,Hind,Butterflyfish
3099,Hind,Butterflyfish
3100,Hind,Butterflyfish
3101,Hind,Goby
3102,Hind,Margate
3103,Hind,Grunt
3104,Hind,Grunt
3105,Hind,Grunt
3106,Hind,Grunt
3107,Hind,Grunt
3108,Hind,Grunt
3109,Hind,Grunt
3110,Hind,Squirrelfish
3111,Hind,Sergeant major
3112,Jack,Herbivorous micro-zooplankton
3113,Jack,Omnivorous micro-zooplankton
3114,Jack,Carnivorous micro-zooplankton
3115,Jack,Carnivorous micro-zooplankton
3116,Jack,Macroplanktonic carnivores I
3117,Jack,Large omnivorous micro-zooplankton
3118,Jack,Large omnivorous micro-zooplankton
3119,Jack,Large carnivorous micro-zooplankton
3120,Jack,Slender Inshore Squid
3121,Jack,Omnivorous crustacea VIII
3122,Jack,Omnivorous crustacea XI
3123,Jack,Herbivorous fish IV
3124,Jack,Blenny
3125,Jack,Herbivorous fish III
3126,Jack,Zooplanktivorous fish II
3127,Jack,Goatfish
3128,Jack,Goatfish
3129,Jack,Herbivorous fish I
3130,Jack,Parrotfish
3131,Jack,Parrotfish
3132,Jack,Herbivorous fish I
3133,Amberjack,Slender Inshore Squid
3134,Amberjack,Carnivorous fish III
3135,Amberjack,Triggerfish
3136,Amberjack,Jack
3137,Amberjack,Grunt
3138,Amberjack,Bigeye
3139,Amberjack,Carnivorous fish IV
3140,Amberjack,Sheepshead
3141,Lizardfish,Slender Inshore Squid
3142,Lizardfish,Jack
3143,Lizardfish,Zooplanktivorous fish I
3144,Lizardfish,Amberjack
3145,Lizardfish,Carnivorous fish V
3146,Lizardfish,Palometa
3147,Lizardfish,Herring
3148,Lizardfish,Zooplanktivorous fish II
3149,Lizardfish,Margate
3150,Lizardfish,Grunt
3151,Lizardfish,Grunt
3152,Lizardfish,Grunt
3153,Lizardfish,Grunt
3154,Lizardfish,Grunt
3155,Lizardfish,Grunt
3156,Lizardfish,Grunt
3157,Lizardfish,Grunt
3158,Lizardfish,Bass
3159,Snapper,Caribbean Reef Octopus
3160,Snapper,Omnivorous crustacea VIII
3161,Snapper,Omnivorous crustacea XI
3162,Snapper,Coral macrocrustacean I
3163,Snapper,Coral macrocrustacean II
3164,Snapper,Coral macrocrustacean III
3165,Snapper,Coral macrocrustacean IV
3166,Snapper,Coral macrocrustacean V
3167,Snapper,Coral macrocrustacean VI
3168,Snapper,Herbivorous crustacea V
3169,Snapper,Herbivorous crustacea VI
3170,Snapper,Omnivorous crustacea V
3171,Snapper,Carnivorous crustacea III
3172,Snapper,Omnivorous crustacea VI
3173,Snapper,Amphiroa crustacea I
3174,Snapper,Omnivorous crustacea VII
3175,Snapper,Squirrelfish
3176,Snapper,Squirrelfish
3177,Snapper,Squirrelfish
3178,Snapper,Squirrelfish
3179,Snapper,Soldierfish
3180,Snapper,Lizardfish
3181,Snapper,Herbivorous micro-zooplankton
3182,Snapper,Omnivorous micro-zooplankton
3183,Snapper,Carnivorous micro-zooplankton
3184,Snapper,Carnivorous micro-zooplankton
3185,Snapper,Macroplanktonic carnivores I
3186,Snapper,Large omnivorous micro-zooplankton
3187,Snapper,Large omnivorous micro-zooplankton
3188,Snapper,Large carnivorous micro-zooplankton
3189,Snapper,Spongivorous nudibranchs
3190,Snapper,Omnivorous gastropod
3191,Snapper,Herbivorous gastropods I
3192,Snapper,Herbivorous gastropods II
3193,Snapper,Herbivorous gastropods III
3194,Snapper,Corallivorous gastropods IV
3195,Snapper,Epifaunal bivalve carnivores I
3196,Snapper,Sponge-anemone carnivores I
3197,Snapper,Endolithic polychaetes
3198,Snapper,Corallivorous polychaetes
3199,Snapper,Omnivorous crustacea VIII
3200,Snapper,Omnivorous crustacea XI
3201,Snapper,Coral macrocrustacean I
3202,Snapper,Coral macrocrustacean II
3203,Snapper,Coral macrocrustacean III
3204,Snapper,Coral macrocrustacean IV
3205,Snapper,Coral macrocrustacean V
3206,Snapper,Coral macrocrustacean VI
3207,Snapper,Herbivorous crustacea V
3208,Snapper,Herbivorous crustacea VI
3209,Snapper,Omnivorous crustacea V
3210,Snapper,Carnivorous crustacea III
3211,Snapper,Omnivorous crustacea VI
3212,Snapper,Amphiroa crustacea I
3213,Snapper,Omnivorous crustacea VII
3214,Snapper,Gorgonian carnivores I
3215,Snapper,Herbivorous gastropod carnivores I
3216,Snapper,Slender Inshore Squid
3217,Snapper,Caribbean Reef Octopus
3218,Snapper,Molluscivorous crustacea II
3219,Snapper,Molluscivorous crustacea III
3220,Snapper,Coral macrocrustacean I
3221,Snapper,Coral macrocrustacean II
3222,Snapper,Coral macrocrustacean III
3223,Snapper,Coral macrocrustacean IV
3224,Snapper,Coral macrocrustacean V
3225,Snapper,Coral macrocrustacean VI
3226,Snapper,Herbivorous crustacea V
3227,Snapper,Herbivorous crustacea VI
3228,Snapper,Omnivorous crustacea V
3229,Snapper,Carnivorous crustacea III
3230,Snapper,Omnivorous crustacea VI
3231,Snapper,Amphiroa crustacea I
3232,Snapper,Omnivorous crustacea VII
3233,Snapper,Amphiroa crustacea II
3234,Snapper,Trumpetfish
3235,Snapper,Triggerfish
3236,Snapper,Zooplanktivorous fish II
3237,Snapper,Grunt
3238,Snapper,Goatfish
3239,Snapper,Moray
3240,Snapper,Sharptail eel
3241,Snapper,Herbivorous fish IV
3242,Snapper,Hind
3243,Snapper,Coney grouper
3244,Snapper,Omnivorous crustacea VIII
3245,Snapper,Omnivorous crustacea XI
3246,Snapper,Cleaner crustacea I
3247,Snapper,Omnivorous crustacea IX
3248,Snapper,Coral macrocrustacean I
3249,Snapper,Coral macrocrustacean II
3250,Snapper,Coral macrocrustacean III
3251,Snapper,Coral macrocrustacean IV
3252,Snapper,Coral macrocrustacean V
3253,Snapper,Coral macrocrustacean VI
3254,Snapper,Herbivorous crustacea V
3255,Snapper,Herbivorous crustacea VI
3256,Snapper,Omnivorous crustacea V
3257,Snapper,Carnivorous crustacea III
3258,Snapper,Omnivorous crustacea VI
3259,Snapper,Amphiroa crustacea I
3260,Snapper,Omnivorous crustacea VII
3261,Snapper,Amphiroa crustacea II
3262,Snapper,Herbivorous crustacea I
3263,Snapper,Herbivorous crustacea II
3264,Snapper,Herbivorous crustacea III
3265,Snapper,Omnivorous crustacea II
3266,Snapper,Omnivorous crustacea III
3267,Snapper,Omnivorous crustacea I (=81)
3268,Snapper,Carnivorous crustacea I
3269,Snapper,Carnivorous crustacea II
3270,Snapper,Molluscivorous crustacea II
3271,Snapper,Trumpetfish
3272,Snapper,Zooplanktivorous fish II
3273,Snapper,Hogfish
3274,Snapper,Moray
3275,Snapper,Zooplanktivorous fish I
3276,Snapper,Scorpionfish
3277,Snapper,Filamentous macroalgae
3278,Snapper,Sheet macroalgae
3279,Snapper,Coarsely branched macroalgae
3280,Snapper,Jointed calcareous macroalgae
3281,Snapper,Epibenthic sponges
3282,Snapper,Endolithic polychaetes
3283,Snapper,Corallivorous polychaetes
3284,Snapper,Deposit feeders II
3285,Snapper,Stomatopods II
3286,Snapper,Stomatopods I
3287,Snapper,Coral macrocrustacean I
3288,Snapper,Coral macrocrustacean II
3289,Snapper,Coral macrocrustacean III
3290,Snapper,Coral macrocrustacean IV
3291,Snapper,Coral macrocrustacean V
3292,Snapper,Coral macrocrustacean VI
3293,Snapper,Herbivorous crustacea V
3294,Snapper,Herbivorous crustacea VI
3295,Snapper,Omnivorous crustacea V
3296,Snapper,Carnivorous crustacea III
3297,Snapper,Omnivorous crustacea VI
3298,Snapper,Amphiroa crustacea I
3299,Snapper,Omnivorous crustacea VII
3300,Snapper,Herbivorous crustacea I
3301,Snapper,Herbivorous crustacea II
3302,Snapper,Herbivorous crustacea III
3303,Snapper,Omnivorous crustacea II
3304,Snapper,Omnivorous crustacea III
3305,Snapper,Carnivorous ophiuroids
3306,Snapper,Porcupinefish II
3307,Mackerel,Omnivorous crustacea VIII
3308,Mackerel,Omnivorous crustacea XI
3309,Mackerel,Molluscivorous crustacea III
3310,Mackerel,Herring
3311,Mackerel,Zooplanktivorous fish II
3312,Mackerel,Halfbeak
3313,Mackerel,Ballyhoo
3314,Mackerel,Wrasse
3315,Mackerel,Snapper
3316,Mackerel,Snapper
3317,Mackerel,Snapper
3318,Mackerel,Snapper
3319,Mackerel,Snapper
3320,Mackerel,Snapper
3321,Mackerel,Snapper
3322,Mackerel,Zooplanktivorous fish I
3323,Scorpionfish,Omnivorous crustacea VIII
3324,Scorpionfish,Omnivorous crustacea XI
3325,Scorpionfish,Coral macrocrustacean I
3326,Scorpionfish,Coral macrocrustacean II
3327,Scorpionfish,Coral macrocrustacean III
3328,Scorpionfish,Coral macrocrustacean IV
3329,Scorpionfish,Coral macrocrustacean V
3330,Scorpionfish,Coral macrocrustacean VI
3331,Scorpionfish,Herbivorous crustacea V
3332,Scorpionfish,Herbivorous crustacea VI
3333,Scorpionfish,Omnivorous crustacea V
3334,Scorpionfish,Carnivorous crustacea III
3335,Scorpionfish,Omnivorous crustacea VI
3336,Scorpionfish,Amphiroa crustacea I
3337,Scorpionfish,Omnivorous crustacea VII
3338,Scorpionfish,Amphiroa crustacea II
3339,Scorpionfish,Angelfish
3340,Scorpionfish,Angelfish
3341,Green sea turtle,Sheet macroalgae
3342,Green sea turtle,Thick leathery macroalgae
3343,Green sea turtle,Seagrasses
3344,Hawksbill turtle,Epibenthic sponges
3345,Hawksbill turtle,Benthic carnivores I
3346,Hawksbill turtle,Hermatypic benthic carnivores I
3347,Loggerhead sea turtle,Corallivorous polychaetes
3348,Loggerhead sea turtle,Macroplanktonic carnivores I
3349,Loggerhead sea turtle,Macroplanktonic carnivores II
3350,Loggerhead sea turtle,Macroplanktonic carnivores III
3351,Kemp's Ridley sea turtle,Spongivorous nudibranchs
3352,Kemp's Ridley sea turtle,Omnivorous gastropod
3353,Kemp's Ridley sea turtle,Herbivorous gastropods I
3354,Kemp's Ridley sea turtle,Herbivorous gastropods II
3355,Kemp's Ridley sea turtle,Herbivorous gastropods III
3356,Kemp's Ridley sea turtle,Corallivorous gastropods IV
3357,Kemp's Ridley sea turtle,Epifaunal bivalve carnivores I
3358,Kemp's Ridley sea turtle,Sponge-anemone carnivores I
3359,Kemp's Ridley sea turtle,Epifaunal bivalve carnivores II
3360,Kemp's Ridley sea turtle,Detritivorous gastropods I
3361,Kemp's Ridley sea turtle,Epiphyte grazer I
3362,Kemp's Ridley sea turtle,Echinoid carnivores I
3363,Kemp's Ridley sea turtle,Herbivorous gastropods IV
3364,Kemp's Ridley sea turtle,Coral macrocrustacean I
3365,Kemp's Ridley sea turtle,Coral macrocrustacean II
3366,Kemp's Ridley sea turtle,Coral macrocrustacean III
3367,Kemp's Ridley sea turtle,Coral macrocrustacean IV
3368,Kemp's Ridley sea turtle,Coral macrocrustacean V
3369,Kemp's Ridley sea turtle,Coral macrocrustacean VI
3370,Kemp's Ridley sea turtle,Herbivorous crustacea V
3371,Kemp's Ridley sea turtle,Herbivorous crustacea VI
3372,Kemp's Ridley sea turtle,Omnivorous crustacea V
3373,Kemp's Ridley sea turtle,Carnivorous crustacea III
3374,Kemp's Ridley sea turtle,Omnivorous crustacea VI
3375,Kemp's Ridley sea turtle,Amphiroa crustacea I
3376,Kemp's Ridley sea turtle,Omnivorous crustacea VII
3377,Kemp's Ridley sea turtle,Herbivorous crustacea I
3378,Kemp's Ridley sea turtle,Herbivorous crustacea II
3379,Kemp's Ridley sea turtle,Herbivorous crustacea III
3380,Kemp's Ridley sea turtle,Omnivorous crustacea II
3381,Kemp's Ridley sea turtle,Omnivorous crustacea III
3382,Kemp's Ridley sea turtle,Macroplanktonic carnivores I
3383,Kemp's Ridley sea turtle,Macroplanktonic carnivores II
3384,Kemp's Ridley sea turtle,Macroplanktonic carnivores III
3385,Leatherback sea turtle,Coral macrocrustacean I
3386,Leatherback sea turtle,Coral macrocrustacean II
3387,Leatherback sea turtle,Coral macrocrustacean III
3388,Leatherback sea turtle,Coral macrocrustacean IV
3389,Leatherback sea turtle,Coral macrocrustacean V
3390,Leatherback sea turtle,Coral macrocrustacean VI
3391,Leatherback sea turtle,Herbivorous crustacea V
3392,Leatherback sea turtle,Herbivorous crustacea VI
3393,Leatherback sea turtle,Omnivorous crustacea V
3394,Leatherback sea turtle,Carnivorous crustacea III
3395,Leatherback sea turtle,Omnivorous crustacea VI
3396,Leatherback sea turtle,Amphiroa crustacea I
3397,Leatherback sea turtle,Omnivorous crustacea VII
3398,Leatherback sea turtle,Herbivorous crustacea I
3399,Leatherback sea turtle,Herbivorous crustacea II
3400,Leatherback sea turtle,Herbivorous crustacea III
3401,Leatherback sea turtle,Omnivorous crustacea II
3402,Leatherback sea turtle,Omnivorous crustacea III
3403,Leatherback sea turtle,Macroplanktonic carnivores I
3404,Leatherback sea turtle,Macroplanktonic carnivores II
3405,Leatherback sea turtle,Macroplanktonic carnivores III
3406,Grouper,Molluscivorous crustacea II
3407,Grouper,Molluscivorous crustacea III
3408,Grouper,Amphiroa crustacea II
3409,Grouper,Green sea turtle
3410,Grouper,Hawksbill turtle
3411,Grouper,Loggerhead sea turtle
3412,Grouper,Kemp's Ridley sea turtle
3413,Grouper,Leatherback sea turtle
3414,Grouper,Porcupinefish II
3415,Needlefish,Herbivorous micro-zooplankton
3416,Needlefish,Omnivorous micro-zooplankton
3417,Needlefish,Carnivorous micro-zooplankton
3418,Needlefish,Carnivorous micro-zooplankton
3419,Needlefish,Macroplanktonic carnivores I
3420,Needlefish,Large omnivorous micro-zooplankton
3421,Needlefish,Large omnivorous micro-zooplankton
3422,Needlefish,Large carnivorous micro-zooplankton
3423,Needlefish,Zooplanktivorous fish II
3424,Mackerel,Benthic carnivores I
3425,Mackerel,Hermatypic benthic carnivores I
3426,Mackerel,Omnivorous crustacea VIII
3427,Mackerel,Omnivorous crustacea XI
3428,Mackerel,Needlefish
3429,Mackerel,Jack
3430,Mackerel,Zooplanktivorous fish I
3431,Mackerel,Herring
3432,Mackerel,Zooplanktivorous fish II
3433,Mackerel,Ballyhoo
3434,Mackerel,Hogfish
3435,Mackerel,Slippery dick
3436,Mackerel,Wrasse
3437,Mackerel,Wrasse
3438,Mackerel,Wrasse
3439,Mackerel,Carnivorous fish IV
3440,Mackerel,Carnivorous fish V
3441,Mackerel,Wrasse
3442,Hamlet,Caribbean Reef Octopus
3443,Hamlet,Common Octopus
3444,Hamlet,Omnivorous crustacea VIII
3445,Hamlet,Omnivorous crustacea XI
3446,Hamlet,Cleaner crustacea I
3447,Hamlet,Omnivorous crustacea IX
3448,Hamlet,Omnivorous crustacea XI
3449,Hamlet,Coral macrocrustacean I
3450,Hamlet,Coral macrocrustacean II
3451,Hamlet,Coral macrocrustacean III
3452,Hamlet,Coral macrocrustacean IV
3453,Hamlet,Coral macrocrustacean V
3454,Hamlet,Coral macrocrustacean VI
3455,Hamlet,Herbivorous crustacea V
3456,Hamlet,Herbivorous crustacea VI
3457,Hamlet,Omnivorous crustacea V
3458,Hamlet,Carnivorous crustacea III
3459,Hamlet,Omnivorous crustacea VI
3460,Hamlet,Amphiroa crustacea I
3461,Hamlet,Omnivorous crustacea VII
3462,Hamlet,Herbivorous crustacea I
3463,Hamlet,Herbivorous crustacea II
3464,Hamlet,Herbivorous crustacea III
3465,Hamlet,Omnivorous crustacea II
3466,Hamlet,Omnivorous crustacea III
3467,Hamlet,Herbivorous fish IV
3468,Margate,Spongivorous nudibranchs
3469,Margate,Omnivorous gastropod
3470,Margate,Herbivorous gastropods I
3471,Margate,Herbivorous gastropods II
3472,Margate,Herbivorous gastropods III
3473,Margate,Corallivorous gastropods IV
3474,Margate,Epifaunal bivalve carnivores I
3475,Margate,Sponge-anemone carnivores I
3476,Margate,Epifaunal bivalve carnivores II
3477,Margate,Detritivorous gastropods I
3478,Margate,Epiphyte grazer I
3479,Margate,Echinoid carnivores I
3480,Margate,Herbivorous gastropods IV
3481,Margate,Epifaunal attached hard substrate suspension feeder
3482,Margate,Epifaunal free hard substrate suspension feeder
3483,Margate,Shallow infaunal deposit feeders I
3484,Margate,Deep infaunal soft substrate suspension feeders
3485,Margate,Shallow infaunal suspension feeders with chemosymbionts
3486,Margate,Shallow infaunal soft substrate suspension feeder
3487,Margate,Epifaunal attached hard substrate suspension feeder
3488,Margate,Epifaunal attached soft substrate suspension feeder
3489,Margate,Epifaunal free hard substrate suspension feeder
3490,Margate,Infaunal hard substrate suspension feeders
3491,Margate,Epifaunal free soft substrate suspension feeder
3492,Margate,Stomatopods II
3493,Margate,Stomatopods I
3494,Margate,Omnivorous crustacea VIII
3495,Margate,Omnivorous crustacea XI
3496,Margate,Cleaner crustacea I
3497,Margate,Omnivorous crustacea IX
3498,Margate,Coral macrocrustacean I
3499,Margate,Coral macrocrustacean II
3500,Margate,Coral macrocrustacean III
3501,Margate,Coral macrocrustacean IV
3502,Margate,Coral macrocrustacean V
3503,Margate,Coral macrocrustacean VI
3504,Margate,Herbivorous crustacea V
3505,Margate,Herbivorous crustacea VI
3506,Margate,Omnivorous crustacea V
3507,Margate,Carnivorous crustacea III
3508,Margate,Omnivorous crustacea VI
3509,Margate,Amphiroa crustacea I
3510,Margate,Omnivorous crustacea VII
3511,Margate,Herbivorous crustacea I
3512,Margate,Herbivorous crustacea II
3513,Margate,Herbivorous crustacea III
3514,Margate,Omnivorous crustacea II
3515,Margate,Omnivorous crustacea III
3516,Margate,Carnivorous ophiuroids
3517,Margate,Diadema
3518,Margate,Tripneustes
3519,Margate,Eucidaris
3520,Margate,Echinometra
3521,Margate,Lytechinus
3522,Margate,Deposit feeders I
3523,Margate,Wrasse
3524,Margate,Wrasse
3525,Snapper,Herbivorous micro-zooplankton
3526,Snapper,Omnivorous micro-zooplankton
3527,Snapper,Carnivorous micro-zooplankton
3528,Snapper,Carnivorous micro-zooplankton
3529,Snapper,Macroplanktonic carnivores I
3530,Snapper,Large omnivorous micro-zooplankton
3531,Snapper,Large omnivorous micro-zooplankton
3532,Snapper,Large carnivorous micro-zooplankton
3533,Snapper,Spongivorous nudibranchs
3534,Snapper,Omnivorous gastropod
3535,Snapper,Herbivorous gastropods I
3536,Snapper,Herbivorous gastropods II
3537,Snapper,Herbivorous gastropods III
3538,Snapper,Corallivorous gastropods IV
3539,Snapper,Epifaunal bivalve carnivores I
3540,Snapper,Sponge-anemone carnivores I
3541,Snapper,Epifaunal bivalve carnivores II
3542,Snapper,Detritivorous gastropods I
3543,Snapper,Epiphyte grazer I
3544,Snapper,Echinoid carnivores I
3545,Snapper,Herbivorous gastropods IV
3546,Snapper,Epifaunal attached hard substrate suspension feeder
3547,Snapper,Epifaunal free hard substrate suspension feeder
3548,Snapper,Shallow infaunal deposit feeders I
3549,Snapper,Deep infaunal soft substrate suspension feeders
3550,Snapper,Shallow infaunal suspension feeders with chemosymbionts
3551,Snapper,Shallow infaunal soft substrate suspension feeder
3552,Snapper,Epifaunal attached hard substrate suspension feeder
3553,Snapper,Epifaunal attached soft substrate suspension feeder
3554,Snapper,Epifaunal free hard substrate suspension feeder
3555,Snapper,Infaunal hard substrate suspension feeders
3556,Snapper,Epifaunal free soft substrate suspension feeder
3557,Snapper,Caribbean Reef Octopus
3558,Snapper,Common Octopus
3559,Snapper,Slender Inshore Squid
3560,Snapper,Caribbean Reef Squid
3561,Snapper,Stomatopods II
3562,Snapper,Stomatopods I
3563,Snapper,Omnivorous crustacea VIII
3564,Snapper,Omnivorous crustacea XI
3565,Snapper,Cleaner crustacea I
3566,Snapper,Omnivorous crustacea IX
3567,Snapper,Coral macrocrustacean I
3568,Snapper,Coral macrocrustacean II
3569,Snapper,Coral macrocrustacean III
3570,Snapper,Coral macrocrustacean IV
3571,Snapper,Coral macrocrustacean V
3572,Snapper,Coral macrocrustacean VI
3573,Snapper,Herbivorous crustacea V
3574,Snapper,Herbivorous crustacea VI
3575,Snapper,Omnivorous crustacea V
3576,Snapper,Carnivorous crustacea III
3577,Snapper,Omnivorous crustacea VI
3578,Snapper,Amphiroa crustacea I
3579,Snapper,Omnivorous crustacea VII
3580,Snapper,Herbivorous crustacea I
3581,Snapper,Herbivorous crustacea II
3582,Snapper,Herbivorous crustacea III
3583,Snapper,Omnivorous crustacea II
3584,Snapper,Omnivorous crustacea III
3585,Snapper,Zooplanktivorous fish II
3586,Barracuda,Slender Inshore Squid
3587,Barracuda,Caribbean Reef Squid
3588,Grouper,Slender Inshore Squid
3589,Grouper,Herbivorous fish IV
3590,Grouper,Trumpetfish
3591,Grouper,Jack
3592,Grouper,Grunt
3593,Grouper,Squirrelfish
3594,Grouper,Squirrelfish
3595,Grouper,Squirrelfish
3596,Grouper,Squirrelfish
3597,Grouper,Wrasse
3598,Grouper,Herbivorous fish I
3599,Grouper,Filefish
3600,Grouper,Filefish
3601,Grouper,Sergeant major
3602,Grouper,Zooplanktivorous fish I
3603,Grouper,Herbivorous fish II
3604,Grouper,Herbivorous fish IV
3605,Grouper,Parrotfish
3606,Grouper,Lizardfish
3607,Grouper,Grouper
3608,Barracuda,Herbivorous micro-zooplankton
3609,Barracuda,Omnivorous micro-zooplankton
3610,Barracuda,Carnivorous micro-zooplankton
3611,Barracuda,Carnivorous micro-zooplankton
3612,Barracuda,Macroplanktonic carnivores I
3613,Barracuda,Large omnivorous micro-zooplankton
3614,Barracuda,Large omnivorous micro-zooplankton
3615,Barracuda,Large carnivorous micro-zooplankton
3616,Barracuda,Caribbean Reef Octopus
3617,Barracuda,Common Octopus
3618,Barracuda,Herbivorous fish IV
3619,Barracuda,Needlefish
3620,Barracuda,Jacknife fish
3621,Barracuda,Jack
3622,Barracuda,Zooplanktivorous fish I
3623,Barracuda,Herring
3624,Barracuda,Zooplanktivorous fish II
3625,Barracuda,Porcupinefish II
3626,Barracuda,Snapper
3627,Barracuda,Moray
3628,Barracuda,Barracuda
3629,Barracuda,Lizardfish
3630,Bigeye,Herbivorous micro-zooplankton
3631,Bigeye,Omnivorous micro-zooplankton
3632,Bigeye,Carnivorous micro-zooplankton
3633,Bigeye,Carnivorous micro-zooplankton
3634,Bigeye,Macroplanktonic carnivores I
3635,Bigeye,Large omnivorous micro-zooplankton
3636,Bigeye,Large omnivorous micro-zooplankton
3637,Bigeye,Large carnivorous micro-zooplankton
3638,Bigeye,Spongivorous nudibranchs
3639,Bigeye,Omnivorous gastropod
3640,Bigeye,Herbivorous gastropods I
3641,Bigeye,Herbivorous gastropods II
3642,Bigeye,Herbivorous gastropods III
3643,Bigeye,Corallivorous gastropods IV
3644,Bigeye,Epifaunal bivalve carnivores I
3645,Bigeye,Sponge-anemone carnivores I
3646,Bigeye,Caribbean Reef Octopus
3647,Bigeye,Slender Inshore Squid
3648,Bigeye,Endolithic polychaetes
3649,Bigeye,Corallivorous polychaetes
3650,Bigeye,Omnivorous crustacea VIII
3651,Bigeye,Omnivorous crustacea XI
3652,Bigeye,Coral macrocrustacean I
3653,Bigeye,Coral macrocrustacean II
3654,Bigeye,Coral macrocrustacean III
3655,Bigeye,Coral macrocrustacean IV
3656,Bigeye,Coral macrocrustacean V
3657,Bigeye,Coral macrocrustacean VI
3658,Bigeye,Herbivorous crustacea V
3659,Bigeye,Herbivorous crustacea VI
3660,Bigeye,Omnivorous crustacea V
3661,Bigeye,Carnivorous crustacea III
3662,Bigeye,Omnivorous crustacea VI
3663,Bigeye,Amphiroa crustacea I
3664,Bigeye,Omnivorous crustacea VII
3665,Bigeye,Zooplanktivorous fish II
3666,Blacktip shark,Corallivorous polychaetes
3667,Blacktip shark,Herring
3668,Blacktip shark,Zooplanktivorous fish II
3669,Blacktip shark,Grunt
3670,Blacktip shark,Grunt
3671,Blacktip shark,Grunt
3672,Blacktip shark,Halfbeak
3673,Blacktip shark,Ballyhoo
3674,Blacktip shark,Scorpionfish
3675,Blacktip shark,Hamlet
3676,Oceanic whitetip shark,Corallivorous polychaetes
3677,Oceanic whitetip shark,Amphiroa crustacea II
3678,Oceanic whitetip shark,Omnivorous crustacea I (=81)
3679,Oceanic whitetip shark,Carnivorous crustacea I
3680,Oceanic whitetip shark,Carnivorous crustacea II
3681,Oceanic whitetip shark,Molluscivorous crustacea II
3682,Oceanic whitetip shark,Jacknife fish
3683,Oceanic whitetip shark,Jack
3684,Oceanic whitetip shark,Zooplanktivorous fish I
3685,Oceanic whitetip shark,Amberjack
3686,Oceanic whitetip shark,Carnivorous fish V
3687,Oceanic whitetip shark,Palometa
3688,Oceanic whitetip shark,Mackerel
3689,Oceanic whitetip shark,Mackerel
3690,Grouper,Spongivorous nudibranchs
3691,Grouper,Omnivorous gastropod
3692,Grouper,Herbivorous gastropods I
3693,Grouper,Herbivorous gastropods II
3694,Grouper,Herbivorous gastropods III
